"PERMNO","FF.YEAR","Dur"
78447,2023,32.0202497083522
78447,2024,45.2442714268036
78448,1985,56.1010588647138
78448,1986,64.668171108713
78448,1987,75.8549245465484
78448,1988,35.3286523408036
78448,1989,49.3961735649935
78448,1990,46.3064988599846
78448,1991,44.1529732692544
78448,1992,60.8484606953484
78448,1993,58.1961985773717
78448,1994,60.0023534280834
78448,1995,44.8632700884326
78448,1996,57.6755982065441
78448,1997,54.9557602446341
78448,1998,51.9444698224349
78448,1999,53.2851070480593
78448,2000,46.7649294373753
78448,2001,39.9277132252301
78448,2003,18.0559471026634
78448,2004,41.6975986635887
78448,2005,48.4352346171464
78448,2006,34.9493098099895
78448,2007,42.1373867337455
78452,1994,131.261412302855
78452,1995,93.768242282001
78454,1988,30.8677728398246
78454,1989,28.8246455035936
78454,1990,10.6754546153918
78454,1991,4.83285805962846
78454,1992,4.16405597913461
78456,1986,78.0503279842489
78462,1989,38.2417589387036
78462,1990,47.2944767633322
78462,1991,299.156349474548
78462,1992,500.000115420685
78462,1993,328.793731180991
78464,1988,14.6758613803154
78464,1989,5.18775174327837
78464,1990,500.022121162745
78465,1990,61.9142532914114
78465,1991,500.004721954553
78465,1992,132.45457753107
78465,1993,32.2688431212577
78467,1988,63.1707539345273
78467,1989,42.1041346936812
78467,1990,48.5715270641427
78467,1991,53.6605579163834
78467,1992,45.8682805842912
78467,1993,60.4890771044094
78467,1994,73.8321853699069
78467,1995,52.3475733693764
78467,1996,83.5124732778557
78468,1986,134.936336471645
78468,1987,305.13495186758
78468,1988,299.138618070449
78468,1989,114.951474290604
78468,1990,70.2709672196798
78468,1991,66.843102096576
78468,1992,88.8922820116052
78468,1993,269.219302380775
78468,1994,500.000670110579
78468,1995,500.000267450914
78473,1986,88.9835278474517
78473,1987,37.5490155907691
78473,1988,13.1072945414486
78473,1989,500.00205619484
78473,1991,21.9527421364564
78473,1992,36.3489725515687
78473,1993,39.0210223835361
78473,1994,69.0804795386993
78473,1995,61.7839639258855
78473,1996,79.1618820230427
78473,1997,68.7403219526026
78480,1988,60.2644966339921
78480,1989,62.776774641795
78481,1989,30.0714947832253
78481,1990,43.8719190844091
78481,1991,74.1670988224268
78495,1987,48.2100877640978
78495,1988,56.3956962111178
78495,1989,32.6122386522595
78495,1990,75.8285863808355
78495,1991,38.6586485824883
78495,1992,45.4626861122556
78495,1993,61.040715682361
78495,1994,81.2420294029899
78495,1995,61.2834635155595
78495,1996,62.6423586215588
78495,1998,59.2382312605945
78495,1999,34.0939686956344
78495,2000,35.372208517846
78495,2001,168.350277691727
78495,2002,71.2258240321601
78495,2003,111.46376254856
78495,2004,99.8572769874827
78495,2005,101.817861693177
78495,2006,98.5333064598081
78505,1989,64.2395254557517
78507,1988,180.21933536438
78513,1986,49.6714661156881
78513,1987,55.2031822389013
78513,1988,53.8518805708322
78518,1987,12.9770639056214
78518,1988,17.5005607136812
78527,1987,36.6530405560139
78527,1988,46.0870562997447
78527,1989,34.8159987130717
78527,1990,44.4085721021971
78527,1991,38.9166146938344
78527,1992,52.6514864046208
78527,1993,292.832761098563
78527,1994,61.9991643286097
78527,1995,37.2850128979387
78527,1996,37.0659020065549
78527,1997,28.9115593407872
78527,1998,44.6765339282754
78527,1999,51.7700950856134
78527,2000,64.6557038233497
78527,2001,47.3302934450466
78527,2002,55.5428885654315
78527,2003,45.3594765136663
78527,2004,62.1998418964625
78527,2005,49.5985299433534
78527,2006,47.4835946232261
78527,2007,45.58050746668
78527,2008,39.7797412124441
78527,2009,71.4663936636588
78527,2010,48.1431780971852
78527,2011,34.8692404624871
78527,2013,34.0018376600314
78527,2014,30.5889646590136
78527,2015,49.0963615869113
78527,2016,39.3813611761391
78527,2018,45.5392024913038
78535,1991,55.572204057503
78535,1992,44.0347043187004
78535,1993,35.4589402806227
78535,1994,51.5927930727475
78535,1995,37.5667281577007
78535,1996,80.7107460980227
78535,1997,500.00025650172
78536,1987,308.944203407789
78536,1988,500.001899274319
78536,1989,500.003334420156
78537,1987,17.9229278782466
78537,1988,11.9801666618481
78537,1989,17.5299371239059
78537,1990,15.2845264271237
78537,1991,36.1462083151195
78537,1992,41.9227925623446
78537,1993,66.1296568407486
78537,1994,72.6720186395213
78537,1995,14.6906370933062
78537,1996,27.8767506876581
78537,1997,102.783012167286
78537,1998,57.0585060686996
78537,1999,500.000096940856
78537,2000,500.000035644453
78537,2001,133.519503484564
78537,2002,247.513384122518
78544,1988,92.6086611471323
78544,1989,14.7745993317884
78554,1985,87.9710610943523
78558,1991,11.1989832661048
78558,1992,41.7379997013996
78558,1993,21.3043079627972
78558,1994,57.6871109985515
78558,1995,137.616084449507
78558,1996,111.516261430193
78558,1997,301.360883052558
78560,1988,197.587993668994
78560,1989,92.6906291180209
78560,1990,41.4844291655646
78560,1991,5.30069288215222
78560,1992,68.5484461901302
78560,1993,18.2830680976459
78560,1994,23.8015057603115
78560,1995,15.9900495524498
78560,1996,56.9820642905397
78560,1997,106.487140630013
78560,1998,88.9014850174163
78560,1999,91.8591942131051
78560,2000,97.1238717286882
78560,2001,91.6877857102046
78560,2002,130.907754000553
78560,2003,78.2230487894784
78560,2004,7.73938458428136
78560,2005,56.3475137727295
78561,1988,27.5358226900354
78561,1989,18.0603910783815
78561,1990,19.0598280563083
78561,1991,12.9606578949973
78561,1992,25.1115227982144
78561,1993,26.9666948961985
78561,1994,27.266370914006
78561,1995,19.2042032648718
78561,1996,26.2634666255741
78561,1997,22.5492274422662
78561,1998,11.6400644676024
78561,1999,9.29401360400417
78562,1979,12.8137317846549
78562,1980,5.66061357070533
78562,1981,4.77491895805823
78565,1988,53.3638517658532
78565,1989,63.5190861950334
78565,1990,59.1642244156272
78565,1991,54.1668383865443
78565,1992,48.7980157167201
78567,1988,45.3823921528754
78567,1989,123.1233860701
78567,1990,95.8817589968693
78568,1989,55.7789899762798
78568,1990,39.3788091761354
78568,1991,13.1865781170145
78568,1992,40.4453091261529
78568,1993,44.0287500198492
78568,1994,95.5016323777908
78568,1995,27.3600210029418
78569,1989,32.5857995239437
78569,1990,43.4800470742183
78569,1991,45.5363385919114
78569,2001,500.000152332838
78569,2002,500.000582032467
78569,2004,129.192411806785
78569,2005,88.9742415407076
78569,2006,120.107048315106
78569,2007,96.9967862187139
78569,2008,75.8164735626352
78569,2009,52.5396055976399
78569,2010,50.4238353319782
78569,2011,59.0785545961676
78569,2012,72.8162906506461
78569,2013,86.2445954712757
78569,2014,128.439964897297
78569,2015,69.5955410155026
78569,2022,61.1934512800269
78571,1988,23.8712238079393
78571,1989,8.69068535026058
78571,1990,17.5920081288482
78571,1991,8.22680158497807
78571,1992,7.42104808434521
78576,1989,5.22296346068242
78576,1990,21.0523153121801
78576,1991,7.04310944014955
78576,1992,2.35307298421619
78576,1993,5.24361429241826
78576,1994,13.2266568009756
78576,1995,13.7346025649052
78578,1988,500.001582564303
78578,1989,258.78059726068
78586,1991,65.5152845814622
78586,1992,84.5353788334653
78586,1993,123.443831464361
78586,1994,94.6449333699692
78586,1999,47.940061044279
78589,1990,8.56474378948374
78595,1990,222.108050335035
78595,1991,302.800078383885
78595,1992,271.444230110713
78595,1993,215.558541595713
78595,1994,428.472965143844
78595,1995,500.000451528455
78595,1996,500.002487506568
78598,1989,500.002932670107
78598,1990,93.5735021449918
78599,1989,14.5508802202505
78599,1990,24.2476001013146
78599,1991,39.0758955977807
