month,intercept,slope,R2,N,BM_p01,BM_p99,BM_CZ_p01,BM_CZ_p99,date
1999-07,0.002377814288687441,1.014486119208741,0.9674731508749977,3939.0,0.030082334437160827,3.4688763034836114,0.02926347834366301,3.5828310393378953,1999-07-31
1999-08,0.004773159285014983,1.010346928528219,0.9682727535510756,3902.0,0.030070359308747123,3.4700595371048,0.028782145753667887,3.5414809442268966,1999-08-31
1999-09,0.004832982519345941,1.0083346364449026,0.9762786731244455,3865.0,0.03009074939226235,3.502485167394498,0.030458391952969628,3.5655404551441285,1999-09-30
1999-10,0.007854774489352345,1.003116898770558,0.9777165506124343,3824.0,0.030077479655371487,3.464848062518177,0.033873696702472623,3.469355992789499,1999-10-31
1999-11,0.008419482612073259,1.0015726993147134,0.9792366692708989,3794.0,0.0300544479040511,3.4671174426953586,0.035232305448820965,3.471286328613692,1999-11-30
1999-12,0.02026499638539625,0.9835494791573315,0.9600735310240731,3731.0,0.030079745220206514,3.4642255113801594,0.030269271689375262,3.454735616129757,1999-12-31
2000-01,0.022097910108277663,0.9819183388302535,0.9575372916054639,3679.0,0.030021045577100954,3.384571962038511,0.030536265002684956,3.385419997635674,2000-01-31
2000-02,0.022742809713038548,0.9807655363274489,0.9613511065523658,3654.0,0.029965375032184043,3.4140256976224377,0.032126026604319506,3.4158106963849213,2000-02-29
2000-03,0.03295009263108073,0.9676894038566503,0.9439174634830416,3616.0,0.029880755803910336,3.437752770580615,0.028964271598530905,3.4563678080648783,2000-03-31
2000-04,0.03609108453692811,0.9655176342107024,0.9390744469958108,3582.0,0.0296424923016401,3.44918616355035,0.028656761179994435,3.4602973881144536,2000-04-30
2000-05,0.028246286792757425,0.9791203461882714,0.9475463961891628,3553.0,0.02932980945509891,3.4146500942792453,0.024313207673373485,3.4638039278680925,2000-05-31
2000-06,-9.874052596359206e-05,1.0033893823789584,0.9700184737265218,3853.0,0.01950074302172806,4.121027688039675,0.01915035515906458,4.169858591901469,2000-06-30
2000-07,0.002876625049019421,1.0007350078401587,0.9767754993224963,3831.0,0.019384298540643954,4.136670049893521,0.01985886347115337,4.144862343873267,2000-07-31
2000-08,0.0033991386297600457,0.9989301212636117,0.9803109491016397,3802.0,0.019230803542851258,4.175849194800012,0.01975827236651049,4.168875771225481,2000-08-31
2000-09,0.005354320394432066,1.0019273749660491,0.9864190199019256,3755.0,0.019511328883644798,4.166293856134581,0.022064136876258033,4.172787743665143,2000-09-30
2000-10,0.006286054892070014,1.0006036753108105,0.9896323480875754,3709.0,0.01926785405955984,4.1523124117474,0.02191918487676056,4.163376071984656,2000-10-31
2000-11,0.005917203845603902,1.00089628866869,0.9908578821123851,3652.0,0.01949545009076969,3.9687218986608817,0.022324586171927518,3.9838176695827956,2000-11-30
2000-12,0.016974273584133392,0.9925585358315759,0.9788938849731988,3598.0,0.019220813396091125,3.9281835347111014,0.0226204604714791,3.9745466149261857,2000-12-31
2001-01,0.019723649005230937,0.9910269509282119,0.9754795708986429,3541.0,0.01913156629585759,3.7569956235741038,0.0229663102797511,3.8282063451682125,2001-01-31
2001-02,0.021829580952375638,0.9884272993616798,0.9717452539281259,3497.0,0.019733631983896282,3.7876574281761606,0.022426495550902828,3.852336282350676,2001-02-28
2001-03,0.029150467502381927,0.9809121726944274,0.9646603592015106,3461.0,0.01954308646939501,3.789960108533262,0.021119115375394543,3.863055100754089,2001-03-31
2001-04,0.03162587112533399,0.9790041626150118,0.9624609094084503,3424.0,0.019347248023935372,3.7077502608564314,0.0209222998272945,3.7748433302769158,2001-04-30
