date,cp_t
1991-02-01,0.03354635047990475
1991-03-01,0.03439176380255293
1991-04-01,0.039537383454522165
1991-05-01,0.03781709896830558
1991-06-01,0.04152776655658251
1991-07-01,0.04121064662756258
1991-08-01,0.040422130955209315
1991-09-01,0.04038693459431757
1991-10-01,0.04142048251865619
1991-11-01,0.04427060046103022
1991-12-01,0.04740645434955402
1992-01-01,0.05137723202939045
1992-02-01,0.04858472555345554
1992-03-01,0.05361891750046075
1992-04-01,0.051827184661932126
1992-05-01,0.046532236709408654
1992-06-01,0.048214346477456906
1992-07-01,0.04853635664521031
1992-08-01,0.048524100017077944
1992-09-01,0.04478294549003866
1992-10-01,0.04784657434729134
1992-11-01,0.050364826796056084
1992-12-01,0.04625931022267917
1993-01-01,0.03885224848316212
1993-02-01,0.03934829970304349
1993-03-01,0.040809056237267105
1993-04-01,0.03985023993822635
1993-05-01,0.0354428715165124
1993-06-01,0.030904998911318503
1993-07-01,0.029291900683848106
1993-08-01,0.02695088884239021
1993-09-01,0.030237926816873015
1993-10-01,0.02924707597883421
1993-11-01,0.032513594695701725
1993-12-01,0.03311366791560286
1994-01-01,0.029229578815459654
1994-02-01,0.03256963237901726
1994-03-01,0.03781989549354213
1994-04-01,0.037957961164601664
1994-05-01,0.034128567609748375
1994-06-01,0.03577903786447566
1994-07-01,0.03266567364828072
1994-08-01,0.030308287282798232
1994-09-01,0.03271655923916757
1994-10-01,0.032809147761562414
1994-11-01,0.028841733470995598
1994-12-01,0.02561457746226136
1995-01-01,0.026082697264116897
1995-02-01,0.023577269782900208
1995-03-01,0.023959080882302225
1995-04-01,0.02416509357066373
1995-05-01,0.018468673028430888
1995-06-01,0.02053690968669385
1995-07-01,0.023928574510546564
1995-08-01,0.020950545092734627
1995-09-01,0.020113955964872105
1995-10-01,0.01926817383971913
1995-11-01,0.017536053502469295
1995-12-01,0.017989389956080227
1996-01-01,0.018517955027055052
1996-02-01,0.02152988721054345
1996-03-01,0.02456753543601912
1996-04-01,0.026469554547746472
1996-05-01,0.027341930131058928
1996-06-01,0.025329086094073795
1996-07-01,0.024088637290738027
1996-08-01,0.02702573360961983
1996-09-01,0.025451821894042742
1996-10-01,0.02319824328674284
1996-11-01,0.01867720216790813
1996-12-01,0.023163973064321056
1997-01-01,0.02125061567579303
1997-02-01,0.02278086506799955
1997-03-01,0.025947176269291744
1997-04-01,0.02367322027776674
1997-05-01,0.024063570237678703
1997-06-01,0.024888953607922513
1997-07-01,0.017254438446606797
1997-08-01,0.022023111173440087
1997-09-01,0.020763982817751124
1997-10-01,0.01849330221037019
1997-11-01,0.019289573251039423
1997-12-01,0.016396679845876568
1998-01-01,0.017181210286760562
1998-02-01,0.017278440845466
1998-03-01,0.017888636560942417
1998-04-01,0.01731710368337004
1998-05-01,0.018240813500669667
1998-06-01,0.01707473387034912
1998-07-01,0.01508796433207785
1998-08-01,0.012761643933668559
1998-09-01,0.007171086176730866
1998-10-01,0.01102924065553754
1998-11-01,0.016380927602371417
1998-12-01,0.016705458046062993
1999-01-01,0.014516420902700038
1999-02-01,0.021136976547512735
1999-03-01,0.019478337921013486
1999-04-01,0.01857623806096513
1999-05-01,0.022630964196021466
1999-06-01,0.017311688090859378
1999-07-01,0.02109442469520673
1999-08-01,0.02231645777653186
1999-09-01,0.020734620220793115
1999-10-01,0.022386986926261565
1999-11-01,0.018767206411266276
1999-12-01,0.01858313233642666
2000-01-01,0.01577887041076298
2000-02-01,0.01631231638481275
2000-03-01,0.010846044402028191
2000-04-01,0.013628867819813584
2000-05-01,0.016406012415355647
2000-06-01,0.01226784662206867
2000-07-01,0.01242369731069997
2000-08-01,0.00966727406034349
2000-09-01,0.008999564993679817
2000-10-01,0.009679584938189083
2000-11-01,0.009999877934652478
2000-12-01,0.009497189886363232
2001-01-01,0.016858495662962533
2001-02-01,0.017056985886630748
2001-03-01,0.01917977681382225
2001-04-01,0.026541148818054423
2001-05-01,0.03099201935283414
2001-06-01,0.03083285264711686
2001-07-01,0.030351703150092363
2001-08-01,0.029317777370275723
2001-09-01,0.03261190604996703
2001-10-01,0.03407939647077928
2001-11-01,0.042868632636348644
2001-12-01,0.04740919878774117
2002-01-01,0.04319783392039887
2002-02-01,0.041182098563280686
2002-03-01,0.04328575560819982
2002-04-01,0.04334642752351059
2002-05-01,0.03818786599980668
2002-06-01,0.03937732298263567
2002-07-01,0.03635068195071778
2002-08-01,0.03036764305371408
2002-09-01,0.023744314037097067
2002-10-01,0.02762870125317214
2002-11-01,0.035012189884179756
2002-12-01,0.028399414625479482
2003-01-01,0.03192568298875813
2003-02-01,0.026782499832716366
2003-03-01,0.0299014621748534
2003-04-01,0.03023087119590935
2003-05-01,0.019535039887383657
2003-06-01,0.023978331081190043
2003-07-01,0.03598095467083205
2003-08-01,0.038010085800182565
2003-09-01,0.029840802217899122
2003-10-01,0.03370936012914165
2003-11-01,0.032704707526881316
2003-12-01,0.03305549906985242
2004-01-01,0.03232690986829196
2004-02-01,0.030603601823878238
2004-03-01,0.027954350186270287
2004-04-01,0.036611233296512904
2004-05-01,0.03702989615458038
2004-06-01,0.031504522454276415
2004-07-01,0.029203608022786893
2004-08-01,0.024584825170517487
2004-09-01,0.022801120117721462
2004-10-01,0.02101368483466974
2004-11-01,0.021623381446567485
2004-12-01,0.019048950299655417
2005-01-01,0.01633772204507182
2005-02-01,0.0177058311136721
2005-03-01,0.0180884605239566
2005-04-01,0.013723599341904726
2005-05-01,0.0114811960522768
2005-06-01,0.010501631997862394
2005-07-01,0.014002685786742321
2005-08-01,0.009232155353354386
2005-09-01,0.011124136775561993
